trans_id,lang,translation
出汐一丁目,zh-ch,出汐一丁目
出汐一丁目,zh-tw,出汐一丁目
府中交番,ja,府中交番
府中交番,ja-Hrkt,ふちゅうこうばん
府中交番,en,Fuchu Koban (Fuchu Police Box)
府中交番,ko,후추 파출소
府中交番,zh-ch,府中派出所
府中交番,zh-tw,府中派出所
佐伯区役所前,ja,佐伯区役所前
佐伯区役所前,ja-Hrkt,さえきくやくしょまえ
原田橋,en,Haradabashi
原田橋,ko,하라다바시
原田橋,zh-ch,原田桥
原田橋,zh-tw,原田橋
吉浦駅前,ja,吉浦駅前
吉浦駅前,ja-Hrkt,よしうらえきまえ
火ノ原,en,Hinohara
火ノ原,ko,히노하라
火ノ原,zh-ch,火之原
火ノ原,zh-tw,火之原
あさひが丘下１,ja,あさひが丘下１
あさひが丘下１,ja-Hrkt,あさひがおかしも
向洋新町三丁目,ja,向洋新町三丁目
向洋新町三丁目,ja-Hrkt,むかいなだしんまちさんちょうめ
向洋新町三丁目,en,Mukainada-shinmachi-sanchome (Mukainada-shinmachi 3)
向洋新町三丁目,ko,무카이나다 신마치 3초메
向洋新町三丁目,zh-ch,向洋新町三丁目
向洋新町三丁目,zh-tw,向洋新町三丁目
笹利,ja,笹利
笹利,ja-Hrkt,ささり
笹利,en,Sasari
笹利,ko,사사리
笹利,zh-ch,笹利
笹利,zh-tw,笹利
桂峠,en,Katsura-toge (Katsura Pass)
桂峠,ko,가쓰라 토게
桂峠,zh-ch,桂峠
桂峠,zh-tw,桂峠
石内,en,Ishiuchi
石内,ko,이시우치
石内,zh-ch,石内
石内,zh-tw,石內
旭園,ja,旭園
旭園,ja-Hrkt,あさひえん
二瀬川橋,ja,二瀬川橋
二瀬川橋,ja-Hrkt,ふたせがわばし
広二級峡,en,Hironikyukyo
広二級峡,ko,히로니큐쿄
広二級峡,zh-ch,广二级峡
広二級峡,zh-tw,廣二級峽
向光石,en,Muko-mitsuishi
向光石,ko,무코미쓰이시
向光石,zh-ch,向光石
向光石,zh-tw,向光石
上中,ja,上中
上中,ja-Hrkt,かみなか
上中,en,Kaminaka
上中,ko,가미나카
上中,zh-ch,上中
上中,zh-tw,上中
広島高等技術専門校前,ja,広島高等技術専門校前
広島高等技術専門校前,ja-Hrkt,ひろしまこうとうぎじゅつせんもんこうまえ
四ツ道路,ja,四ツ道路
四ツ道路,ja-Hrkt,よつどうろ
広電本社前,ja,広電本社前
広電本社前,ja-Hrkt,ひろでんほんしゃまえ
美鈴が丘西五丁目,ja,美鈴が丘西五丁目
美鈴が丘西五丁目,ja-Hrkt,みすずがおかにしごちょうめ
上殿下,en,Kamitono-shimo
上殿下,ko,가미토노 시모
上殿下,zh-ch,上殿下
上殿下,zh-tw,上殿下
茂陰ポンプ場,en,Mokage Pump-jo
茂陰ポンプ場,ko,모카게 펌프 조
茂陰ポンプ場,zh-ch,茂阴泵站
茂陰ポンプ場,zh-tw,茂陰泵站
兎の口,en,Usaginokuchi
兎の口,ko,우사기노구치
兎の口,zh-ch,兔之口
兎の口,zh-tw,兔之口
下津浪,ja,下津浪
下津浪,ja-Hrkt,しもつなみ
上安駅,ja,上安駅
上安駅,ja-Hrkt,かみやすえき
二級橋,ja,二級橋
二級橋,ja-Hrkt,にきゅうばし
本通８丁目・呉本通り八丁目,ja,本通８丁目・呉本通り八丁目
本通８丁目・呉本通り八丁目,ja-Hrkt,ほんどおりはっちょうめ
府中ニュータウン中,ja,府中ニュータウン中
府中ニュータウン中,ja-Hrkt,ふちゅうにゅーたうんなか
府中ニュータウン中,en,Fuchu New Town-naka
府中ニュータウン中,ko,후추 뉴타운 나카
府中ニュータウン中,zh-ch,府中新城中
府中ニュータウン中,zh-tw,府中新城中
清盛塚,ja,清盛塚
清盛塚,ja-Hrkt,きよもりづか
清盛塚,en,Kiyomorizuka
清盛塚,ko,기요모리즈카
清盛塚,zh-ch,清盛塚
清盛塚,zh-tw,清盛塚
殿賀,ja,殿賀
殿賀,ja-Hrkt,とのが
こころ第Ⅲ産業用地,ja,こころ第Ⅲ産業用地
こころ第Ⅲ産業用地,ja-Hrkt,こころだいさんさんぎょうようち
上田布,en,Kami-tabu
上田布,ko,가미타부
上田布,zh-ch,上田布
上田布,zh-tw,上田布
本通７丁目,ja,本通７丁目
本通７丁目,ja-Hrkt,ほんどおりななちょうめ
瀬戸見町入口,ja,瀬戸見町入口
瀬戸見町入口,ja-Hrkt,せとみちょういりぐち
長迫町,en,Nagasakocho
長迫町,ko,나가사코초
長迫町,zh-ch,长迫町
長迫町,zh-tw,長迫町
松宗,ja,松宗
松宗,ja-Hrkt,まつむね
江波三菱前,ja,江波三菱前
江波三菱前,ja-Hrkt,えばみつびしまえ
追崎,ja,追崎
追崎,ja-Hrkt,おっさき
杉並台団地東,ja,杉並台団地東
杉並台団地東,ja-Hrkt,すぎなみだいだんちひがし
杉並台団地東,en,Suginamidai Danchi-higashi
杉並台団地東,ko,스기나미다이 단치 히가시
杉並台団地東,zh-ch,杉并台团地东
杉並台団地東,zh-tw,杉並臺團地東
自衛隊前,ja,自衛隊前
自衛隊前,ja-Hrkt,じえいたいまえ
本通５丁目,en,Hondori-gochome (Hondori 5)
本通５丁目,ko,혼도리 5초메
本通５丁目,zh-ch,本通5丁目
本通５丁目,zh-tw,本通5丁目
戸坂南二丁目,ja,戸坂南二丁目
戸坂南二丁目,ja-Hrkt,へさかみなみにちょうめ
戸坂南二丁目,en,Hesaka-minami-nichome (Hesaka-minami 2)
戸坂南二丁目,ko,헤사카 미나미 2초메
戸坂南二丁目,zh-ch,户坂南二丁目
戸坂南二丁目,zh-tw,戶阪南二丁目
本町,ja,本町
本町,ja-Hrkt,ほんまち
重富,ja,重富
重富,ja-Hrkt,しげとみ
重富,en,Shigetomi
重富,ko,시게토미
重富,zh-ch,重富
重富,zh-tw,重富
魚切上,ja,魚切上
魚切上,ja-Hrkt,うおきりかみ
魚切上,en,Uokiri-kami
魚切上,ko,우오키리 카미
魚切上,zh-ch,鱼切上
魚切上,zh-tw,魚切上
三菱団地上,en,Mitsubishi Danchi-kami
三菱団地上,ko,미쓰비시 단치 카미
三菱団地上,zh-ch,三菱团地上
三菱団地上,zh-tw,三菱團地上
段原四丁目,ja,段原四丁目
段原四丁目,ja-Hrkt,だんばらよんちょうめ
段原四丁目,en,Dambara-yonchome (Dambara 4)
段原四丁目,ko,단바라 4초메
段原四丁目,zh-ch,段原四丁目
段原四丁目,zh-tw,段原四丁目
上町屋,en,Kami-machiya
上町屋,ko,가미마치야
上町屋,zh-ch,上町屋
上町屋,zh-tw,上町屋
豊平支所前,ja,豊平支所前
豊平支所前,ja-Hrkt,とよひらししょ
豊平支所前,en,Toyohira Shisho (Toyohira Branch)
豊平支所前,ko,도요히라 시쇼
豊平支所前,zh-ch,丰平支所
豊平支所前,zh-tw,豐平支所
道隆寺下,ja,道隆寺下
道隆寺下,ja-Hrkt,どうりゅうじした
道隆寺下,en,Doryuji-shita (Doryuji Temple)
道隆寺下,ko,도류지 절
道隆寺下,zh-ch,道隆寺下
道隆寺下,zh-tw,道隆寺下
広瀬町,ja,広瀬町
広瀬町,ja-Hrkt,ひろせまち
日宇那町,en,Hiunacho
日宇那町,ko,히우나초
日宇那町,zh-ch,日宇那町
日宇那町,zh-tw,日宇那町
石内北小学校前,ja,石内北小学校前
石内北小学校前,ja-Hrkt,いしうちきたしょうがっこう
マツダスタジアム前,ja,マツダスタジアム前
マツダスタジアム前,ja-Hrkt,まつだすたじあむまえ
船越町,ja,船越町
船越町,ja-Hrkt,ふなこしちょう
追崎橋,en,Ossakibashi
追崎橋,ko,옷사키바시
追崎橋,zh-ch,追崎桥
追崎橋,zh-tw,追崎橋
七軒茶屋,ja,七軒茶屋
七軒茶屋,ja-Hrkt,しちけんぢゃや
上安,ja,上安
上安,ja-Hrkt,かみやす
伴南小学校,en,Tomo-minami Shogakko (Tomo-minami Elementary School)
伴南小学校,ko,도모 미나미 초등학교
伴南小学校,zh-ch,伴南小学
伴南小学校,zh-tw,伴南小學
安田女子大入口,en,Yasuda Joshidai-iriguchi (Yasuda Women's Univ.)
安田女子大入口,ko,야스다 여자대학
安田女子大入口,zh-ch,安田女子大学入口
安田女子大入口,zh-tw,安田女子大學入口
宮内農協,ja,宮内農協
宮内農協,ja-Hrkt,みやうちのうきょう
宮内農協,en,Miyauchi Nokyo
宮内農協,ko,미야우치 노쿄
宮内農協,zh-ch,宫内农协
宮内農協,zh-tw,宮內農協
安佐南区福祉センター前,ja,安佐南区福祉センター前
安佐南区福祉センター前,ja-Hrkt,あさみなみくふくしせんたーまえ
安佐南区福祉センター前,en,Asaminamiku Fukushi Center-mae (Asaminamiku Welfare Center)
安佐南区福祉センター前,ko,아사미나미쿠 복지센터
安佐南区福祉センター前,zh-ch,安佐南区福祉中心前
安佐南区福祉センター前,zh-tw,安佐南區福祉中心前
不動院,ja,不動院
不動院,ja-Hrkt,ふどういん
根の谷,ja,根の谷
根の谷,ja-Hrkt,ねのたに
大須一丁目,ja,大須一丁目
大須一丁目,ja-Hrkt,おおすいっちょうめ
五日市駅北口,ja,五日市駅北口
五日市駅北口,ja-Hrkt,いつかいちえききたぐち
五日市駅北口,en,Itsukaichi Sta. North Entrance
五日市駅北口,ko,이쓰카이치 역
五日市駅北口,zh-ch,五日市站北口
五日市駅北口,zh-tw,五日市站北口
鈴が峰第三歩道橋,en,Suzugamine Daisan Hodokyo
鈴が峰第三歩道橋,ko,스즈가미네 다이3 호도쿄
鈴が峰第三歩道橋,zh-ch,铃峰第三天桥
鈴が峰第三歩道橋,zh-tw,鈴峰第三天橋
立町,ja,立町
立町,ja-Hrkt,たてまち（あおぞらぎんこうまえ）
大州四丁目,en,Ozu-yonchome (Ozu 4)
大州四丁目,ko,오즈 4초메
大州四丁目,zh-ch,大州四丁目
大州四丁目,zh-tw,大州四丁目
可部上市,ja,可部上市
可部上市,ja-Hrkt,かべかみいち
大下,ja,大下
大下,ja-Hrkt,おおしも
並木通り入口,en,Namiki-dori-iriguchi (Namiki Ave.)
並木通り入口,ko,나미키 도리 이리구치
並木通り入口,zh-ch,并木通入口
並木通り入口,zh-tw,並木通入口
京口門,ja,京口門
京口門,ja-Hrkt,きょうぐちもん
浜田二丁目,en,Hamada-nichome (Hamada 2)
浜田二丁目,ko,하마다 2초메
浜田二丁目,zh-ch,滨田二丁目
浜田二丁目,zh-tw,濱田二丁目
東畑,en,Higashi-hata
東畑,ko,히가시하타
東畑,zh-ch,东畑
東畑,zh-tw,東畑
柏尾,en,Kashiwao
柏尾,ko,가시와오
柏尾,zh-ch,柏尾
柏尾,zh-tw,柏尾
原爆ドーム前,en,Atomic Bomb Dome
原爆ドーム前,ko,원폭 돔
原爆ドーム前,zh-ch,原爆圆顶前
原爆ドーム前,zh-tw,原爆圓頂前
あさひが丘１番,ja,あさひが丘１番
あさひが丘１番,ja-Hrkt,あさひがおかいちばん
あさひが丘１番,en,Asahigaoka-ichiban
あさひが丘１番,ko,아사히가오카 1반
あさひが丘１番,zh-ch,旭丘1番
あさひが丘１番,zh-tw,旭丘1番
辻の河原大橋,en,Tsujinokawahara-ohashi
辻の河原大橋,ko,쓰지노카와하라 오하시
辻の河原大橋,zh-ch,辻之河原大桥
辻の河原大橋,zh-tw,辻之河原大橋
上大毛寺,ja,上大毛寺
上大毛寺,ja-Hrkt,かみおおもじ
呉本通り四丁目,ja,呉本通り四丁目
呉本通り四丁目,ja-Hrkt,くれほんどおりよんちょうめ
西澄合,ja,西澄合
西澄合,ja-Hrkt,にしすみあい
苗代西条,ja,苗代西条
苗代西条,ja-Hrkt,なえしろにしじょう
中下根,ja,中下根
中下根,ja-Hrkt,なかしもね
中下根,en,Naka-shimone
中下根,ko,나카시모네
中下根,zh-ch,中下根
中下根,zh-tw,中下根
警固屋まちづくりセンター前,ja,警固屋まちづくりセンター前
警固屋まちづくりセンター前,ja-Hrkt,けごやまちづくりせんたーまえ
警固屋まちづくりセンター前,en,Kegoya Machizukuri Center-mae
警固屋まちづくりセンター前,ko,게고야 마치즈쿠리 센터 마에
警固屋まちづくりセンター前,zh-ch,警固屋城建中心前
警固屋まちづくりセンター前,zh-tw,警固屋城建中心前
呉ポートピア,en,Kure Portpia
呉ポートピア,ko,구레 포토피아
呉ポートピア,zh-ch,吴Portopia
呉ポートピア,zh-tw,吳Portopia
楢原中央,en,Narahara-chuo
楢原中央,ko,나라하라 추오
楢原中央,zh-ch,楢原中央
楢原中央,zh-tw,楢原中央
矢野祇園,en,Yano Gion
矢野祇園,ko,야노 기온
矢野祇園,zh-ch,矢野祇园
矢野祇園,zh-tw,矢野祇園
本浦本町,ja,本浦本町
本浦本町,ja-Hrkt,ほんうらほんまち
和庄小学校下,en,Washo Shogakko-shita (Washo Elementary School)
和庄小学校下,ko,와쇼 초등학교
和庄小学校下,zh-ch,和庄小学下
和庄小学校下,zh-tw,和莊小學下
加古町,ja,加古町
加古町,ja-Hrkt,かこまち
己斐本町二丁目,en,Koi-honmachi-nichome (Koi-honmachi 2)
己斐本町二丁目,ko,고이혼마치 2초메
己斐本町二丁目,zh-ch,己斐本町2丁目
己斐本町二丁目,zh-tw,己斐本町2丁目
新観音橋西,en,Shin-kanombashi-nishi
新観音橋西,ko,신칸온바시 니시
新観音橋西,zh-ch,新观音桥西
新観音橋西,zh-tw,新觀音橋西
八丁堀,ja,八丁堀
八丁堀,ja-Hrkt,はっちょうぼり
中八木,en,Naka-yagi
中八木,ko,나카야기
中八木,zh-ch,中八木
中八木,zh-tw,中八木
旭橋入口,en,Asahibashi-iriguchi
旭橋入口,ko,아사히바시 이리구치
旭橋入口,zh-ch,旭桥入口
旭橋入口,zh-tw,旭橋入口
吉が瀬,ja,吉が瀬
吉が瀬,ja-Hrkt,よしがせ
高取駅,en,Takatori Sta.
高取駅,ko,다카토리 역
高取駅,zh-ch,高取站
高取駅,zh-tw,高取站
宮の城,ja,宮の城
宮の城,ja-Hrkt,みやのじょう
南海田,en,Minami-kaita
南海田,ko,미나미카이타
南海田,zh-ch,南海田
南海田,zh-tw,南海田
牛田東一丁目,ja,牛田東一丁目
牛田東一丁目,ja-Hrkt,うしたひがしいっちょうめ
牛田東一丁目,en,Ushita-higashi-itchome (Ushita-higashi 1)
牛田東一丁目,ko,우시타 히가시 1초메
牛田東一丁目,zh-ch,牛田东一丁目
牛田東一丁目,zh-tw,牛田東一丁目
南観音三丁目,en,Minami-kanon-sanchome (Minami-kanon 3)
南観音三丁目,ko,미나미칸온 3초메
南観音三丁目,zh-ch,南观音三丁目
南観音三丁目,zh-tw,南觀音三丁目
鍋石,en,Nabeishi
鍋石,ko,나베이시
鍋石,zh-ch,锅石
鍋石,zh-tw,鍋石
彩が丘中,en,Ayagaoka-naka
彩が丘中,ko,아야가오카 나카
彩が丘中,zh-ch,彩丘中
彩が丘中,zh-tw,彩丘中
上天満町,ja,上天満町
上天満町,ja-Hrkt,かみてんまちょう
渕崎,ja,渕崎
渕崎,ja-Hrkt,ふちざき
藤の脇,ja,藤の脇
藤の脇,ja-Hrkt,ふじのわき
藤の脇,en,Fujinowaki
藤の脇,ko,후지노와키
藤の脇,zh-ch,藤之胁
藤の脇,zh-tw,藤之脅
阿品台五丁目,ja,阿品台五丁目
阿品台五丁目,ja-Hrkt,あじなだいごちょうめ
大新開,ja,大新開
大新開,ja-Hrkt,おおしんがい
大新開,en,Oshingai
大新開,ko,오신가이
大新開,zh-ch,大新开
大新開,zh-tw,大新開
中大毛寺,en,Naka-omoji
中大毛寺,ko,나카오모지
中大毛寺,zh-ch,中大毛寺
中大毛寺,zh-tw,中大毛寺
井口台パークタウン,ja,井口台パークタウン
井口台パークタウン,ja-Hrkt,いのくちだいぱーくたうん
かるが,ja,かるが
かるが,ja-Hrkt,かるが
東片山町,en,Higashi-katayamacho
東片山町,ko,히가시카타야마초
東片山町,zh-ch,东片山町
東片山町,zh-tw,東片山町
広島北インター,ja,広島北インター
広島北インター,ja-Hrkt,ひろしまきたいんたー
広島北インター,en,Hiroshima-kita Inter
広島北インター,ko,히로시마 키타 인터 （고속）
広島北インター,zh-ch,广岛北IC（高速）
広島北インター,zh-tw,廣島北IC（高速）
石内南二丁目,en,Ishiuchi-minami-nichome (Ishiuchi-minami 2)
石内南二丁目,ko,이시우치 미나미 2초메
石内南二丁目,zh-ch,石内南二丁目
石内南二丁目,zh-tw,石內南二丁目
杉並台団地中,ja,杉並台団地中
杉並台団地中,ja-Hrkt,すぎなみだいだんちなか
杉並台団地中,en,Suginamidai Danchi-naka
杉並台団地中,ko,스기나미다이 단치 나카
杉並台団地中,zh-ch,杉并台团地中
杉並台団地中,zh-tw,杉並臺團地中
焼山下呉地,en,Yakeyama-shimo-kureji
焼山下呉地,ko,야케야마 시모 쿠레지
焼山下呉地,zh-ch,烧山下吴地
焼山下呉地,zh-tw,燒山下吳地
四道路・四ツ道路,ja,四道路・四ツ道路
四道路・四ツ道路,ja-Hrkt,よつどうろ
半目籔,ja,半目籔
半目籔,ja-Hrkt,はんめやぶ
柴木,ja,柴木
柴木,ja-Hrkt,しばき
東堀越,en,Higashi-horikoshi
東堀越,ko,히가시호리코시
東堀越,zh-ch,东堀越
東堀越,zh-tw,東堀越
喜生園,en,Kiseien
喜生園,ko,기세이엔
喜生園,zh-ch,喜生园
喜生園,zh-tw,喜生園
鈴が峰住宅中,ja,鈴が峰住宅中
鈴が峰住宅中,ja-Hrkt,すずがみねじゅうたくなか
矢賀駅入口,en,Yaga Sta.
矢賀駅入口,ko,야가 역
矢賀駅入口,zh-ch,矢贺站入口
矢賀駅入口,zh-tw,矢賀站入口
波出石,en,Hadeishi
波出石,ko,하데이시
波出石,zh-ch,波出石
波出石,zh-tw,波出石
浜本工芸前,en,Hamamoto Kogei-mae
浜本工芸前,ko,하마모토 코게이 마에
浜本工芸前,zh-ch,滨本工艺前
浜本工芸前,zh-tw,濱本工藝前
野為橋,en,Notamebashi
野為橋,ko,노타메바시
野為橋,zh-ch,野为桥
野為橋,zh-tw,野為橋
千代田西,en,Chiyoda-nishi
千代田西,ko,지요다 니시
千代田西,zh-ch,千代田西
千代田西,zh-tw,千代田西
観音三菱前,ja,観音三菱前
観音三菱前,ja-Hrkt,かんのんみつびしまえ
ＩＨＩ前,en,IHI-mae
ＩＨＩ前,ko,IHI 마에
ＩＨＩ前,zh-ch,IHI前
ＩＨＩ前,zh-tw,IHI前
東中央３丁目,en,Higashi-chuo-sanchome (Higashi-chuo 3)
東中央３丁目,ko,히가시추오 3초메
東中央３丁目,zh-ch,东中央3丁目
東中央３丁目,zh-tw,東中央3丁目
兼沢,ja,兼沢
兼沢,ja-Hrkt,かねさわ
根の谷下,ja,根の谷下
根の谷下,ja-Hrkt,ねのたにしも
