daiya_sid,bin_no,course_sid
3f071156-01d3-42c2-ae69-acc853086fde,6,9d50fb76-6503-441d-9a96-546c4d4b1cb1
b80316fc-b59c-47e3-bfa0-b9d2cd90f174,3,9d50fb76-6503-441d-9a96-546c4d4b1cb1
441fd09a-ad7b-49bd-be40-b113170a3fd1,6,9d50fb76-6503-441d-9a96-546c4d4b1cb1
7ec6f949-9420-4920-9b9b-d12627f0b3f5,11,9d50fb76-6503-441d-9a96-546c4d4b1cb1
7268132d-3e40-4ff8-9db2-ce4d28db9055,11,9d50fb76-6503-441d-9a96-546c4d4b1cb1
a194a693-dff8-412e-9388-c86c36e62b6e,2,9d50fb76-6503-441d-9a96-546c4d4b1cb1
d14670ad-4247-4ec5-8536-bf38e488b464,14,9d50fb76-6503-441d-9a96-546c4d4b1cb1
a69e2794-a4eb-4094-a2c4-ff94dffbcffa,1,9d50fb76-6503-441d-9a96-546c4d4b1cb1
c026f890-73b1-4220-b96e-75b7f1803073,2,b028c677-e7a1-4eae-aaec-54c549991048
ab623213-a92c-4888-bb2e-98f3fb444fba,13,b028c677-e7a1-4eae-aaec-54c549991048
9a90672d-9850-4357-b3f2-2bdee4371c5b,12,b028c677-e7a1-4eae-aaec-54c549991048
ffbaea91-0a1d-417e-b242-0461e87f8e54,9,b028c677-e7a1-4eae-aaec-54c549991048
b9af6626-922e-4ab7-9705-347eac407073,10,b028c677-e7a1-4eae-aaec-54c549991048
aa2aa14b-2910-40e2-a580-47a790902e47,5,b028c677-e7a1-4eae-aaec-54c549991048
467bd9cf-96ba-477d-9177-55d2cb3daf04,6,b028c677-e7a1-4eae-aaec-54c549991048
520696c7-eeda-46c7-8eb0-54bf79d686d5,1,b028c677-e7a1-4eae-aaec-54c549991048
a2e6e766-5e29-424b-bdfa-a9a4ceb9d2b5,4,b028c677-e7a1-4eae-aaec-54c549991048
5ad0bf53-f00d-4105-98c9-a83be63f9226,8,b028c677-e7a1-4eae-aaec-54c549991048
a6488c7f-e0f3-4550-ad6e-e632a6aedc7c,3,b028c677-e7a1-4eae-aaec-54c549991048
4314864c-0089-4cc1-b970-dbed80e3e013,11,b028c677-e7a1-4eae-aaec-54c549991048
914c59e3-29c3-4a03-923b-fcb64450ea30,7,b028c677-e7a1-4eae-aaec-54c549991048
453afca2-a8ec-45c9-b2e3-5fd794f0eeec,1,4f9fea89-6832-4a7d-aa09-54e6b927b9e4
56680e7c-fdcc-4e1f-a3ae-5be88af95bc4,2,4f9fea89-6832-4a7d-aa09-54e6b927b9e4
fba0bdff-c786-453a-86b6-f65c60b88427,1,4f9fea89-6832-4a7d-aa09-54e6b927b9e4
159aa9c8-3233-4ac4-9bfc-d59accdd6414,1,4f9fea89-6832-4a7d-aa09-54e6b927b9e4
575c94c7-8e56-4b96-bbcc-59970724fd7a,9,2116e24c-d44c-4dba-bf51-55d642c4df63
ebb50037-f474-4966-a363-47b3caa830fe,5,2116e24c-d44c-4dba-bf51-55d642c4df63
21352ea0-262d-4781-aa1c-4843f8d720d0,2,2116e24c-d44c-4dba-bf51-55d642c4df63
4b096d67-3a15-409c-b580-4bf7e558a144,10,2116e24c-d44c-4dba-bf51-55d642c4df63
38c447de-ca16-41d2-9c02-408cdbbed626,13,2116e24c-d44c-4dba-bf51-55d642c4df63
91ed3518-90cd-4076-b33f-15eaad110a6f,6,2116e24c-d44c-4dba-bf51-55d642c4df63
f560fd7b-929a-4b59-ab3c-0cf4f1138e64,4,2116e24c-d44c-4dba-bf51-55d642c4df63
20034ad5-7028-4898-9416-0c42b77d978b,3,2116e24c-d44c-4dba-bf51-55d642c4df63
b48badfd-cac4-4f1b-99c0-18868dffca02,7,2116e24c-d44c-4dba-bf51-55d642c4df63
77d5a2ab-a4b4-4808-9fa6-1a392ece88bb,3,2116e24c-d44c-4dba-bf51-55d642c4df63
c5fd6c4c-8f27-4afd-83d5-20c7df05c5ce,1,2116e24c-d44c-4dba-bf51-55d642c4df63
6c466030-3cd8-4bbb-8478-60e08ae8121b,10,2116e24c-d44c-4dba-bf51-55d642c4df63
a13ba346-c2f0-4066-8c08-630e256667b4,12,2116e24c-d44c-4dba-bf51-55d642c4df63
0527d374-9a0e-41de-a848-70c351862bf9,4,2116e24c-d44c-4dba-bf51-55d642c4df63
0ba0426b-0d30-47ae-a757-7547e2472d1f,6,2116e24c-d44c-4dba-bf51-55d642c4df63
b224458e-eea4-4822-9573-7798277389ad,1,2116e24c-d44c-4dba-bf51-55d642c4df63
f2006356-84cf-40d7-b372-7995c1aed2a8,1,2116e24c-d44c-4dba-bf51-55d642c4df63
435b067c-e7bd-4fd8-870e-79025187c2ce,10,2116e24c-d44c-4dba-bf51-55d642c4df63
d1f15e6a-e815-47bc-aaa3-8193183d707d,7,2116e24c-d44c-4dba-bf51-55d642c4df63
faf0ed31-b7ba-4e7d-a312-80d76e10d9cb,8,2116e24c-d44c-4dba-bf51-55d642c4df63
2478f4a4-58fa-41df-9571-9859f1241e66,11,2116e24c-d44c-4dba-bf51-55d642c4df63
84175458-367a-4004-bedc-894d9c9c79b1,8,2116e24c-d44c-4dba-bf51-55d642c4df63
e456caca-aca8-4145-872a-930713beb029,13,2116e24c-d44c-4dba-bf51-55d642c4df63
7176fbae-510d-48a1-ac9b-937e1c790244,11,2116e24c-d44c-4dba-bf51-55d642c4df63
58c9fe62-22a3-43d5-ab38-93b3f69ec587,12,2116e24c-d44c-4dba-bf51-55d642c4df63
0df47556-7a29-4aa1-993f-c8a2ad58cccc,6,2116e24c-d44c-4dba-bf51-55d642c4df63
f2a175e0-8b2d-4b9b-850e-c7a50411c04e,3,2116e24c-d44c-4dba-bf51-55d642c4df63
d2375cae-5e84-49df-9bf8-ca336fe28fc1,2,2116e24c-d44c-4dba-bf51-55d642c4df63
7eb147ed-2f5b-471d-98e8-bd38d15b7733,7,2116e24c-d44c-4dba-bf51-55d642c4df63
cdefa47c-552b-4940-835a-c20e9aa6a82c,2,2116e24c-d44c-4dba-bf51-55d642c4df63
67ce124c-3dff-4652-b28e-b0b3347756a3,13,2116e24c-d44c-4dba-bf51-55d642c4df63
66d58455-dd80-4d2a-bd69-b1bd1453fd87,14,2116e24c-d44c-4dba-bf51-55d642c4df63
74b894ab-87ab-4212-95d9-b2923df49445,12,2116e24c-d44c-4dba-bf51-55d642c4df63
8dccf9b8-894f-4a91-8200-b67a67d21156,8,2116e24c-d44c-4dba-bf51-55d642c4df63
c5e199cd-7594-4500-bf84-dd71d456d903,4,2116e24c-d44c-4dba-bf51-55d642c4df63
78dd5db6-3596-4c64-be0b-e5aded283b02,9,2116e24c-d44c-4dba-bf51-55d642c4df63
2ee3df1d-ac31-4560-8240-e42961cf1ced,9,2116e24c-d44c-4dba-bf51-55d642c4df63
661626f9-5f11-4c5b-8c15-f745bda13fb3,5,2116e24c-d44c-4dba-bf51-55d642c4df63
2d4c8ae0-6f40-447a-b82f-fd2dab15e9ef,11,2116e24c-d44c-4dba-bf51-55d642c4df63
f9c12534-5f79-4a7c-a311-f131e9c5a00f,5,2116e24c-d44c-4dba-bf51-55d642c4df63
faf0d4d2-124a-4993-9d0c-91f4d7fc2927,31,de116c74-580f-4fc9-8353-560a8c3f22e5
0f4c8e08-ba20-4436-9b1e-89f1e1ee01ce,19,de116c74-580f-4fc9-8353-560a8c3f22e5
ec945936-5c88-49a2-b006-8d70f489a9e0,26,de116c74-580f-4fc9-8353-560a8c3f22e5
7534d267-4224-487c-94e8-96b22b8d8769,2,de116c74-580f-4fc9-8353-560a8c3f22e5
31865561-11e6-4074-9fad-941c8b01060e,1,de116c74-580f-4fc9-8353-560a8c3f22e5
83f4fe33-1c53-41e8-9525-9e8863f6802b,21,de116c74-580f-4fc9-8353-560a8c3f22e5
d542ffeb-2af7-432d-b580-9e71ab855fe6,12,de116c74-580f-4fc9-8353-560a8c3f22e5
1dd47782-17c5-4d11-8a34-9c893eb4afa7,18,de116c74-580f-4fc9-8353-560a8c3f22e5
c5faba9d-0aab-4a64-a116-9c9047327414,33,de116c74-580f-4fc9-8353-560a8c3f22e5
0b04e0ed-501d-4a80-9037-9b0cb8b85bcb,13,de116c74-580f-4fc9-8353-560a8c3f22e5
dad95b76-8995-418a-8f6e-99cd570543cd,3,de116c74-580f-4fc9-8353-560a8c3f22e5
558582f2-83b4-4cd0-87fd-a401c0cd4a87,21,de116c74-580f-4fc9-8353-560a8c3f22e5
50de04b4-68e2-4790-bf6c-9fc1844f79b4,22,de116c74-580f-4fc9-8353-560a8c3f22e5
202391a5-b225-4bd1-86fb-8017af7fcd59,15,de116c74-580f-4fc9-8353-560a8c3f22e5
e42eee18-81b2-47db-81be-7e92181dfbce,27,de116c74-580f-4fc9-8353-560a8c3f22e5
2ed9aaff-a2a3-414d-9f93-7f7847ba8c1c,3,de116c74-580f-4fc9-8353-560a8c3f22e5
e0ea8d51-6a0f-46a4-bc4b-846ce3b2ad7b,10,de116c74-580f-4fc9-8353-560a8c3f22e5
afdc8098-5ff1-4d50-b4d3-88c4b1c3f201,24,de116c74-580f-4fc9-8353-560a8c3f22e5
96259556-47a4-4895-8778-8764d0fce8d6,12,de116c74-580f-4fc9-8353-560a8c3f22e5
12887b7c-623d-4a08-87d2-79e1ca7a857d,18,de116c74-580f-4fc9-8353-560a8c3f22e5
bb340815-22df-4b0b-950f-7a0f7b2c971f,21,de116c74-580f-4fc9-8353-560a8c3f22e5
f5467c07-dda2-4eb5-b9cd-72fe38188d9c,1,de116c74-580f-4fc9-8353-560a8c3f22e5
b23e68e3-fbaa-4bf7-b8c9-702a8e3bfffd,36,de116c74-580f-4fc9-8353-560a8c3f22e5
0bc1f390-1fe9-4afd-ad3b-6a453e223721,23,de116c74-580f-4fc9-8353-560a8c3f22e5
4f8c6928-b018-4dcf-a424-678993b48cae,19,de116c74-580f-4fc9-8353-560a8c3f22e5
4229e2a5-c891-48eb-87b8-6a33e3b6045c,6,de116c74-580f-4fc9-8353-560a8c3f22e5
1ff86864-af18-4727-93b3-6a0a15a589e8,1,de116c74-580f-4fc9-8353-560a8c3f22e5
8e7a7578-3aa0-441e-8b49-61a5008e590d,29,de116c74-580f-4fc9-8353-560a8c3f22e5
51a7494f-3d2a-4285-a837-5f620833f787,4,de116c74-580f-4fc9-8353-560a8c3f22e5
ae4ce084-7d54-48e7-a8d5-19c29f94ae00,14,de116c74-580f-4fc9-8353-560a8c3f22e5
34ea287e-8951-4270-8007-1b1522d821c2,20,de116c74-580f-4fc9-8353-560a8c3f22e5
37983936-7a91-4f94-a470-1ba820138be6,10,de116c74-580f-4fc9-8353-560a8c3f22e5
fff4ec09-39e7-4a1b-9705-1be54c08bed4,5,de116c74-580f-4fc9-8353-560a8c3f22e5
0196caa2-7422-471c-bfc4-25b8a4dd7862,15,de116c74-580f-4fc9-8353-560a8c3f22e5
36336244-0aa3-4510-998d-2694fc8c8540,5,de116c74-580f-4fc9-8353-560a8c3f22e5
fbcbc4aa-eeed-4ba2-82da-0c944dece251,23,de116c74-580f-4fc9-8353-560a8c3f22e5
27109582-8f88-4c94-ae4a-150209956633,20,de116c74-580f-4fc9-8353-560a8c3f22e5
78a3aead-d2b0-443c-8aaf-047b855acbd5,3,de116c74-580f-4fc9-8353-560a8c3f22e5
f8c169cd-90aa-45ae-978b-0953f800ead2,15,de116c74-580f-4fc9-8353-560a8c3f22e5
7780ee3c-cb74-40e1-9f65-085156c4f005,13,de116c74-580f-4fc9-8353-560a8c3f22e5
cbaa94ff-0176-43dc-a84f-44f660f8ba5b,13,de116c74-580f-4fc9-8353-560a8c3f22e5
029143c7-8799-4d08-a720-3c7965b27bf2,8,de116c74-580f-4fc9-8353-560a8c3f22e5
ee139ec7-96ac-4a71-a96a-3211a1e5e59d,24,de116c74-580f-4fc9-8353-560a8c3f22e5
c30e3b44-aa8e-4912-b728-2ea387fd1116,2,de116c74-580f-4fc9-8353-560a8c3f22e5
338b9742-7c5c-49fc-99da-38d455ae5be6,8,de116c74-580f-4fc9-8353-560a8c3f22e5
6d334d5a-c439-4457-b2c4-38217d909daf,17,de116c74-580f-4fc9-8353-560a8c3f22e5
79338da2-8faf-42a5-aa2f-4f2b3c776788,10,de116c74-580f-4fc9-8353-560a8c3f22e5
ea481552-6bd3-476b-92a7-50131a9c8f0f,28,de116c74-580f-4fc9-8353-560a8c3f22e5
2b839045-375b-424b-9aea-48747ac877bb,16,de116c74-580f-4fc9-8353-560a8c3f22e5
b50862c2-0d84-4c90-b5a6-47833fc2cf1e,9,de116c74-580f-4fc9-8353-560a8c3f22e5
5cb07ce9-5ba1-472d-b984-49e8c4e145f7,23,de116c74-580f-4fc9-8353-560a8c3f22e5
eca7efdb-b8eb-4f9b-84a2-4a13da569458,6,de116c74-580f-4fc9-8353-560a8c3f22e5
f01755cc-5e59-4c65-b54d-59116e6a807d,8,de116c74-580f-4fc9-8353-560a8c3f22e5
bedd4295-e9d3-4360-a6a7-5915b9582a0a,7,de116c74-580f-4fc9-8353-560a8c3f22e5
aa2eba8f-cf23-49d7-9ba8-543cdd1153ce,26,de116c74-580f-4fc9-8353-560a8c3f22e5
5aa1b0ca-ad40-4c2c-b57c-50e95d58b74e,17,de116c74-580f-4fc9-8353-560a8c3f22e5
863a0168-ff36-4ace-85cf-5309725b2ccc,11,de116c74-580f-4fc9-8353-560a8c3f22e5
b9433cf7-51b5-493d-9644-fc2383aa4124,11,de116c74-580f-4fc9-8353-560a8c3f22e5
2b3b4e7b-325d-4533-8ab0-f7983236ef80,4,de116c74-580f-4fc9-8353-560a8c3f22e5
7dee80ec-d2b0-451e-b225-e3fdaea1a4c4,14,de116c74-580f-4fc9-8353-560a8c3f22e5
30af88f3-d076-496c-b084-e2d8f2054d54,11,de116c74-580f-4fc9-8353-560a8c3f22e5
d07cdbcd-d587-4653-bee5-b7759ae07f9a,7,de116c74-580f-4fc9-8353-560a8c3f22e5
2125f827-e343-413f-a6e6-ad0f742a9248,7,de116c74-580f-4fc9-8353-560a8c3f22e5
263bcd84-b3ac-4bb6-8c1e-ac06554ab890,32,de116c74-580f-4fc9-8353-560a8c3f22e5
3a77474c-c282-4ade-aa58-c54cb7c2ff65,35,de116c74-580f-4fc9-8353-560a8c3f22e5
a526e38e-8ae4-4628-81d5-c687a63a140c,22,de116c74-580f-4fc9-8353-560a8c3f22e5
4de4524f-ef9c-41a4-95b7-c0c97f3b1110,16,de116c74-580f-4fc9-8353-560a8c3f22e5
53cdd69d-e463-4d75-a690-c0db3ee25043,9,de116c74-580f-4fc9-8353-560a8c3f22e5
586e871c-235d-427f-8850-c0b74f67e3fe,27,de116c74-580f-4fc9-8353-560a8c3f22e5
aa20d7ff-f1ef-4631-8603-cba341e06476,34,de116c74-580f-4fc9-8353-560a8c3f22e5
31bea34a-3b50-4dd6-9f18-c80984dffb55,17,de116c74-580f-4fc9-8353-560a8c3f22e5
0eff76a4-6302-4678-828c-d0f91da0246b,5,de116c74-580f-4fc9-8353-560a8c3f22e5
8f80d0e1-5c09-402d-bc38-d21d23d5e791,25,de116c74-580f-4fc9-8353-560a8c3f22e5
68953a85-07ca-4f17-83c5-ce040010705a,19,de116c74-580f-4fc9-8353-560a8c3f22e5
09465615-1490-4ff8-995f-517e26b06f84,2,12a6b8ac-f853-4fc7-acd4-5617690ce3af
47acfc8e-6f29-4f7f-9205-17aa0ceec010,2,12a6b8ac-f853-4fc7-acd4-5617690ce3af
77c212b1-9447-4746-a41a-667c2706c6d7,1,12a6b8ac-f853-4fc7-acd4-5617690ce3af
43690982-1178-471e-9cc9-8b769d687c0a,1,12a6b8ac-f853-4fc7-acd4-5617690ce3af
ba7aa8fd-c013-4ed8-b938-60f792c8dfae,1,43177755-396f-4f74-a60e-5707496e7688
4290f800-67da-4fef-857f-570651b366e6,1,43177755-396f-4f74-a60e-5707496e7688
fa599c29-b4ee-4bdd-bfd9-d31f1e97e012,1,43177755-396f-4f74-a60e-5707496e7688
fa01a7e9-ba28-4eba-b77a-289e840232f6,3,55fa1f8b-d2dd-4c0e-b1e3-575cb474bc94
0907618a-9c3e-4436-b068-74b68bdcbdfa,2,55fa1f8b-d2dd-4c0e-b1e3-575cb474bc94
814287c1-e878-40dc-a98e-7a1ba8514cd1,1,55fa1f8b-d2dd-4c0e-b1e3-575cb474bc94
93730515-3d88-4077-81c2-9d37e96034f7,1,55fa1f8b-d2dd-4c0e-b1e3-575cb474bc94
b9b8c07f-3022-4e54-8d3a-e6defa99b2b3,2,55fa1f8b-d2dd-4c0e-b1e3-575cb474bc94
883af0c7-31a8-4ca6-b542-ee10955693dd,3,55fa1f8b-d2dd-4c0e-b1e3-575cb474bc94
6148dfee-d80f-40fc-a43e-99d219f36db9,1,cb96a797-cac6-4ccd-98d4-57dacaaa0cf1
0cf6b63a-771e-4866-9bd3-8d592bf44ecd,3,cb96a797-cac6-4ccd-98d4-57dacaaa0cf1
e76011dc-1a89-4f46-a90a-91525abdec99,4,cb96a797-cac6-4ccd-98d4-57dacaaa0cf1
6bfb39d1-3657-4700-9b1b-70781ddadda3,2,cb96a797-cac6-4ccd-98d4-57dacaaa0cf1
cb271862-9156-47e8-8243-2101b7bd9bf7,3,cb96a797-cac6-4ccd-98d4-57dacaaa0cf1
21aae903-47be-4dff-975f-22de0fd1c5c5,5,cb96a797-cac6-4ccd-98d4-57dacaaa0cf1
8ead4b1b-4f48-4651-a72b-16d68c0a9213,1,cb96a797-cac6-4ccd-98d4-57dacaaa0cf1
73ebd5dc-3948-49b6-9717-07359d5dd428,4,cb96a797-cac6-4ccd-98d4-57dacaaa0cf1
7d86be2b-4bea-4a77-a678-07ac35137951,4,cb96a797-cac6-4ccd-98d4-57dacaaa0cf1
ab3ad4dc-50ca-40ef-9411-385a6296d983,5,cb96a797-cac6-4ccd-98d4-57dacaaa0cf1
f5c88256-ed75-4d3c-84be-ece844ef27e9,2,cb96a797-cac6-4ccd-98d4-57dacaaa0cf1
7c5fce3e-18a3-4701-ae71-f93abb4894a9,2,cb96a797-cac6-4ccd-98d4-57dacaaa0cf1
d3c4be21-9c16-45b2-9442-cc07c1395cee,3,cb96a797-cac6-4ccd-98d4-57dacaaa0cf1
4c96de15-6cfe-46de-a617-ad10952732af,1,cb96a797-cac6-4ccd-98d4-57dacaaa0cf1
59972494-da25-437c-b034-3a5942c78872,15,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
b96eb9d0-9252-4cae-8c28-372852a39c34,14,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
0f7a26fc-ddc1-4572-a6b1-33ffde0dd5ad,8,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
2eb3355e-48eb-423a-a6bf-339b6b569bce,1,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
3010d508-0197-43e4-bfc5-3b9030b03624,2,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
508ebfc2-fd8a-4cb4-b47c-585b0dd7ddbe,7,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
6aab64c1-0016-486e-b66d-545867c75b0e,11,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
953f1c50-9558-4d12-a5db-45dd1ce28bc7,12,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
80572a38-d843-41c3-ba4c-4ff75c3525bc,2,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
bf1529b5-ae2c-49ca-92fc-5082ec64fc7c,13,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
5f561fd6-b28d-4004-acc7-4c9ad6aac5da,16,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
25aa2808-93bc-4895-be36-09bc1461f46c,16,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
134409f3-bae5-4d27-8ef5-0625445f438e,17,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
f02ca5cb-e031-4f65-bb1b-13215ec9dbf4,4,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
8b66e9a8-d5fc-4422-bca4-0d4fcdc044b5,1,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
b30beb18-73dd-4008-9cea-100dee5ed673,3,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
64a1b6ae-c908-464a-8c8c-10f620bcc48b,6,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
0ac21020-6ff5-4f4c-8fe4-2159d0c05df9,17,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
90600364-3cbf-4c36-a5de-1f37075a8ebe,8,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
4b667126-f129-497e-b71d-19761fef8d9b,9,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
7dfd593f-b1b1-470e-8b7f-299621a5f5ed,2,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
cd2e759b-1e0e-401d-a676-2afe835926ff,4,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
f0680043-699d-4aa3-a004-6a6f02e745c1,5,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
a541d1c1-15ff-4bff-84d5-6b2d7dd0ffc6,7,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
8022237e-6ec7-4f68-8195-6b99d8902dee,19,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
773c9d38-8da3-4d1c-95e5-60e16c742f0e,13,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
a18ef8cc-9cf7-4fb1-9bd8-5d6eb849f583,6,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
8a497770-2c58-481f-8914-7b858a0a42d0,1,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
a594e1d4-aaa2-4477-af7d-7c40b40231bf,6,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
d9d81bb6-7f1a-4c7e-8f84-735347d71d4e,11,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
4c5bc15e-04ac-439e-a8bc-7e0ba9b4ceef,5,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
d88b7238-c9e7-4d81-b2fa-915031795dc0,15,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
a669c306-0a1a-4b45-96af-91a9036705b2,16,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
00190d38-97a7-4159-bbf1-93c72b785a9d,10,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
57b5984b-d3e7-448e-9aac-8b50331e2c65,11,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
e0cc2b4e-4d7d-42bd-b3e1-8988ca137748,3,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
ce3070ed-bcb8-4151-80b3-99e0f39271fa,10,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
07c422a0-d33f-42b4-90f3-9c6bb08ad58e,5,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
6ae894e8-9c19-453a-b897-a21f1706bbbc,10,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
687a91ef-391b-4ee1-a0f9-b8579a283f5d,12,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
49945f0d-c789-4d26-ae82-b91a100961c2,17,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
10ba5cfe-ac4c-433a-83c8-b1e7e3049e64,9,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
ff80372f-02bf-4970-a73f-b393c2a68804,7,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
1b8fbb06-82d3-4919-8ada-b5160d8caac1,4,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
07e7571e-0346-4afe-b212-ca73d07bb79b,18,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
1f656a2a-2a47-44f0-9b29-cad117f2f939,14,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
5f0ad7b1-c0fb-4ff9-8102-c6b86a903d87,3,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
935cd9ea-0e7f-4712-94f6-c1ec7dd94bfc,8,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
c0ab1718-0dbf-4537-b4b6-e9d130341211,12,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
605966f7-bf3d-4844-b623-f29bd81b46fa,9,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
f3219ce9-0286-4f1b-a90b-e0ba226113f5,14,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
f08c1fba-e8ea-4171-830e-d6f77b9b800d,13,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
7dcff6c1-0bd8-4082-a5e7-d80c2f2c0eb5,15,9fbfc0ce-a4cc-4bec-943a-58676630e6c4
7f420180-a7a1-42d9-9de8-77bd648a1525,5,2d2b5738-b19e-409c-813f-58bbe19fefb1
005176f5-bbe3-4f24-89b1-77ab1afbe53f,1,2d2b5738-b19e-409c-813f-58bbe19fefb1
8e4f1462-6688-4925-b2c6-9d15db291c87,6,2d2b5738-b19e-409c-813f-58bbe19fefb1
81f18cd1-035a-4aea-9d85-1579dd783506,2,2d2b5738-b19e-409c-813f-58bbe19fefb1
fc1d8b05-752a-4453-b057-e7c18c16a9cf,7,2d2b5738-b19e-409c-813f-58bbe19fefb1
51e5e07f-b5e7-4168-ac9d-e979bbbd285b,4,2d2b5738-b19e-409c-813f-58bbe19fefb1
6165ca12-a0be-4565-9b7a-c6a08eb735cf,3,2d2b5738-b19e-409c-813f-58bbe19fefb1
e210cb00-e5ae-4831-8d5b-11f614a71b6b,17,dd9d1626-8ace-4bcc-8e2b-5a78020847d4
2daf6137-4e37-4f88-8086-145843aadf4a,22,dd9d1626-8ace-4bcc-8e2b-5a78020847d4
b1cd9607-1def-4484-87c7-0ee9eb770bdc,6,dd9d1626-8ace-4bcc-8e2b-5a78020847d4
a9637513-a6fd-450d-8402-00531c281f90,5,dd9d1626-8ace-4bcc-8e2b-5a78020847d4
8382caee-e7c0-4a60-a7b1-01cda68df1d6,11,dd9d1626-8ace-4bcc-8e2b-5a78020847d4
d6bad30b-6342-4add-b0ec-0a81a801f96d,4,dd9d1626-8ace-4bcc-8e2b-5a78020847d4
50ab4205-d7af-4e84-bc72-0baafe444194,12,dd9d1626-8ace-4bcc-8e2b-5a78020847d4
39fde32c-c17f-416c-9beb-07aef338f8f4,13,dd9d1626-8ace-4bcc-8e2b-5a78020847d4
a6bd90ca-d0cd-42cd-90d3-294c9cbf1443,19,dd9d1626-8ace-4bcc-8e2b-5a78020847d4
44dce915-e9f0-443c-9d5e-2c9e9933b274,15,dd9d1626-8ace-4bcc-8e2b-5a78020847d4
3ce915e8-03c8-4604-801d-2d132e018d96,21,dd9d1626-8ace-4bcc-8e2b-5a78020847d4
56ea99ac-9356-4cf6-8b80-2d5e1276defb,24,dd9d1626-8ace-4bcc-8e2b-5a78020847d4
d82785bc-ddb3-4c39-96eb-26bdbcd140de,26,dd9d1626-8ace-4bcc-8e2b-5a78020847d4
9ab29fd9-53a3-4f9f-9fdb-196835ff7c43,11,dd9d1626-8ace-4bcc-8e2b-5a78020847d4
0128b457-ebef-497b-8a8e-1f1317695f2f,17,dd9d1626-8ace-4bcc-8e2b-5a78020847d4
f8b4f4b5-9bce-48c8-85d9-50344ada8e2a,4,dd9d1626-8ace-4bcc-8e2b-5a78020847d4
eb559eac-79d6-4de5-aca5-462d4ca44d53,17,dd9d1626-8ace-4bcc-8e2b-5a78020847d4
8bd5f1fe-2934-40ea-95fd-486d05c7f2ab,23,dd9d1626-8ace-4bcc-8e2b-5a78020847d4
b3372bf8-2ede-4339-9421-496f0566525b,14,dd9d1626-8ace-4bcc-8e2b-5a78020847d4
f249ed39-0f3f-4f05-87f7-580c526f28e4,6,dd9d1626-8ace-4bcc-8e2b-5a78020847d4
78029398-9d1c-40e0-8fdc-5751dcade09a,12,dd9d1626-8ace-4bcc-8e2b-5a78020847d4
a34f1974-5491-46d8-866d-593da6e3291e,19,dd9d1626-8ace-4bcc-8e2b-5a78020847d4
